time,left,front,u,Xi,desired
64.287,303.842173,64.542802,1.500000,9.180003,310.454066
64.324,311.520112,63.501723,1.500000,1.499288,310.451651
64.349,325.508041,71.848887,-1.500000,-12.489765,310.450675
64.379,325.891004,68.902987,-1.500000,-12.873192,310.450271
64.407,318.821815,63.686481,-1.500000,-5.803610,310.450613
64.439,319.285146,58.584871,-1.500000,-6.265452,310.451907
64.479,308.411283,60.706883,1.500000,4.611735,310.454798
64.507,315.089212,67.875788,-0.627453,-2.062849,310.457707
64.545,311.472060,73.583020,0.998656,1.560035,310.462691
64.577,319.398745,67.228075,-1.500000,-6.360464,310.468070
64.610,310.678994,68.896690,1.055641,2.366701,310.474517
64.649,307.604293,63.889390,1.500000,5.451591,310.483377
64.681,318.278784,64.897765,-1.500000,-5.213063,310.491932
64.897,305.739223,64.626958,1.500000,7.420533,310.573700
64.921,308.624025,65.168076,1.500000,4.549730,310.585874
64.956,314.530941,66.561089,-0.114494,-1.336083,310.604224
64.984,328.775386,69.766727,-1.500000,-15.562536,310.619869
65.009,320.358691,62.876313,-1.500000,-7.129236,310.634308
65.044,310.483337,72.169723,1.500000,2.770824,310.655791
65.070,318.406028,59.237478,-1.500000,-5.133162,310.672058
65.099,315.113087,63.143203,-1.500000,-1.817658,310.691677
65.133,309.879781,66.074429,1.500000,3.442746,310.715241
65.171,317.615534,70.451959,-1.500000,-4.261405,310.742720
65.195,303.186353,66.326491,1.500000,10.189129,310.761289
65.258,313.493932,68.226568,1.500000,-0.059867,310.812230
65.293,306.317826,68.368807,1.500000,7.150809,310.842291
65.323,308.764689,70.427384,1.500000,4.734640,310.868982
65.360,321.783585,71.058379,-1.500000,-8.244685,310.903391
65.392,319.648836,70.626321,-1.500000,-6.075702,310.933160
65.419,320.499059,69.713741,-1.500000,-6.894638,310.960366
65.450,311.500410,70.911276,1.086306,2.140341,310.991957
65.483,314.578359,64.391371,0.315677,-0.898282,311.026154
65.516,311.743318,64.552281,1.500000,1.977634,311.061697
65.550,320.441191,68.602688,-1.500000,-6.675735,311.100396
65.580,316.627364,73.288979,-1.500000,-2.822672,311.134515
65.612,313.490650,65.954110,-1.069035,0.356610,311.171531
65.642,303.997763,70.075603,1.500000,9.892145,311.208615
65.673,323.086257,71.510386,-1.500000,-9.151894,311.247272
65.706,306.772148,66.165649,1.500000,7.210212,311.289009
65.746,311.744716,66.265183,1.500000,2.298662,311.342068
65.778,314.685246,64.835730,0.783082,-0.593261,311.384335
65.808,311.471244,70.764386,1.500000,2.669242,311.426510
65.857,320.636022,68.811686,-1.500000,-6.416500,311.495236
65.891,322.192103,71.426148,-1.500000,-7.914342,311.545879
65.918,311.653359,63.670762,1.500000,2.669591,311.585174
65.948,318.539444,67.644191,-1.500000,-4.163548,311.631214
65.978,315.015587,65.757913,-1.500000,-0.586508,311.677460
66.008,314.418993,68.210819,-1.421669,0.064775,311.725016
66.039,308.013409,65.251577,1.500000,6.527984,311.775125
66.071,312.487234,68.752096,1.500000,2.115834,311.828755
66.108,313.877278,63.576498,1.500000,0.796942,311.890627
66.153,323.687730,71.346455,-1.500000,-8.924660,311.967888
66.186,320.101196,67.251906,-1.500000,-5.271106,312.026165
66.215,313.856847,69.940164,-0.249891,1.034523,312.079451
66.246,306.765859,62.904029,1.500000,8.190266,312.135761
66.273,316.427158,63.559033,0.006049,-1.412624,312.186552
66.303,307.504029,76.570547,1.500000,7.574364,312.242080
66.338,318.411718,74.425961,-1.500000,-3.254879,312.310294
66.367,308.712333,70.155315,1.500000,6.509779,312.367054
66.399,331.208582,61.068488,-1.500000,-15.914264,312.429841
66.443,319.003099,69.607218,-1.500000,-3.607264,312.518118
66.476,312.774201,68.811766,1.500000,2.699942,312.586211
66.505,313.964980,63.308566,1.500000,1.580042,312.647845
66.537,312.946251,67.333807,1.500000,2.676890,312.715775
66.570,332.359617,68.525752,-1.500000,-16.653874,312.787603
66.599,321.322090,71.186897,-1.500000,-5.544285,312.850265
66.632,319.355015,65.507468,-1.500000,-3.492535,312.923895
66.663,317.517175,69.452324,-1.500000,-1.574103,312.993975
66.696,310.869496,65.180298,1.500000,5.157944,313.067340
66.730,316.045276,70.967022,1.500000,0.074299,313.147457
66.762,314.101286,75.381958,1.500000,2.104031,313.222015
66.801,320.417660,71.096841,-1.500000,-4.105537,313.314889
66.832,315.249920,70.221208,-0.477305,1.148567,313.389989
66.865,322.728975,65.576808,-1.500000,-6.237740,313.470640
66.893,309.161697,66.858361,1.500000,7.409205,313.539914
66.921,318.949652,65.093620,-0.911279,-2.297740,313.610358
66.951,305.033573,66.514631,1.500000,11.705839,313.686445
66.985,313.318069,67.153896,1.500000,3.522974,313.774820
67.019,320.167823,62.123536,-1.500000,-3.227240,313.861377
67.054,319.316939,63.850414,-1.500000,-2.268202,313.955423
67.108,312.724165,71.802363,1.500000,4.489572,314.098901
67.129,317.345002,68.170748,1.500000,-0.064477,314.156979
67.167,326.372212,64.099085,-1.500000,-8.972748,314.260404
67.192,313.564020,64.986967,1.500000,3.913155,314.327978
67.217,328.053473,73.246945,-1.500000,-10.493975,314.399563
67.248,310.271972,69.541362,1.500000,7.385874,314.485083
67.277,320.915565,71.005075,-1.500000,-3.159768,314.570259
67.311,300.608641,65.781914,1.500000,17.257692,314.666376
67.348,320.596652,69.265280,-1.283081,-2.605438,314.774969
67.379,321.695407,71.307740,-1.500000,-3.600206,314.865392
67.417,314.147464,62.047857,1.500000,4.079046,314.979574
67.449,330.744606,70.626173,-1.500000,-12.407495,315.075749
67.482,330.196325,63.581104,-1.500000,-11.746048,315.174154
67.514,311.279291,65.115971,1.500000,7.284627,315.272971
67.540,307.395196,62.369169,1.500000,11.262298,315.354343
67.569,314.900811,66.129940,1.500000,3.860387,315.444520
67.608,324.831393,68.318930,-1.500000,-5.930305,315.566163
67.643,324.702806,64.744527,-1.500000,-5.674342,315.676926
67.673,307.585143,69.197911,1.500000,11.552907,315.772218
67.705,304.996248,69.750298,1.500000,14.261801,315.876564
67.743,323.454727,72.264340,-1.500000,-4.053000,316.001502
67.779,316.447153,70.397299,1.500000,3.089266,316.118626
67.805,305.921072,69.474155,1.500000,13.716631,316.206699
67.836,319.853475,64.360054,1.383408,-0.096440,316.310465
67.865,329.892435,67.664235,-1.500000,-10.023605,316.407678
67.900,329.281771,61.904672,-1.500000,-9.277991,316.525026
67.935,320.478529,68.148872,-1.500000,-0.335037,316.646514
67.973,316.808459,68.506695,1.500000,3.484125,316.776160
68.008,330.381672,65.527151,-1.500000,-9.947878,316.898951
68.036,323.231881,70.614823,-1.500000,-2.685599,316.996767
68.069,330.494894,65.304044,-1.500000,-9.814673,317.113235
68.105,312.487202,65.041616,1.500000,8.341191,317.242081
68.133,321.843316,64.246392,0.780672,-0.897504,317.344184
68.161,317.301967,63.604203,1.500000,3.758412,317.443807
68.193,316.144400,71.440942,1.500000,5.050214,317.560534
68.225,320.438036,63.040338,1.500000,0.893357,317.679472
68.259,335.464955,71.772145,-1.500000,-13.993122,317.801594
68.293,339.219268,64.854349,-1.500000,-17.599125,317.930559
68.341,323.954193,73.720300,-1.500000,-2.129826,318.108145
68.372,310.258189,70.311390,1.500000,11.701731,318.226018
68.401,323.030409,64.731864,0.722741,-0.945448,318.334749
68.436,335.705151,65.658721,-1.500000,-13.464966,318.469726
68.455,332.374257,72.141891,-1.500000,-10.050240,318.542623
68.483,314.568846,64.618296,1.500000,7.878583,318.649939
68.514,330.639251,60.183235,-1.500000,-8.053653,318.770085
68.547,318.305106,64.348905,1.500000,4.428743,318.898999
68.580,323.873375,60.502933,0.664659,-0.993515,319.025965
68.622,316.992862,60.837859,1.500000,6.078692,319.192656
68.647,335.990730,64.051668,-1.500000,-12.805918,319.291141
68.684,335.433183,64.146593,-1.500000,-12.078841,319.438558
68.717,334.582861,66.396782,-1.500000,-11.076241,319.570974
68.745,329.138941,66.355568,-1.500000,-5.505347,319.681387
68.776,326.050425,63.259326,-1.500000,-2.268454,319.810410
68.807,307.517431,64.477064,1.500000,16.406691,319.934019
68.851,316.555886,66.958678,1.500000,7.573722,320.112703
68.879,306.757907,68.102580,1.500000,17.507017,320.230368
68.916,301.669832,66.511981,1.500000,22.771180,320.383489
68.945,324.880383,68.368633,1.135438,-0.301656,320.503240
68.971,330.624022,69.760664,-1.500000,-5.921023,320.611304
69.009,313.597707,66.795103,1.500000,11.284691,320.767303
69.041,312.145596,66.293717,1.500000,12.892510,320.902700
69.071,319.571136,64.731687,1.500000,5.613106,321.029776
69.104,338.656275,64.607658,-1.500000,-13.312558,321.168450
69.135,334.144314,70.431270,-1.500000,-8.650616,321.298868
69.167,329.964925,66.342936,-1.500000,-4.311151,321.438064
69.204,330.539589,73.863302,-1.500000,-4.707460,321.593156
69.232,319.664343,64.928345,1.500000,6.310464,321.717223
69.260,339.096310,71.970859,-1.500000,-12.984549,321.836314
69.297,325.630310,64.349419,-1.062793,0.664025,321.995073
69.327,319.690987,66.296945,1.500000,6.753844,322.125940
69.361,330.490401,68.044461,-1.500000,-3.874965,322.274292
69.395,321.710833,65.243660,1.500000,5.077458,322.424601
69.429,324.137306,59.901109,1.500000,2.819658,322.571273
69.459,322.691846,64.669337,1.500000,4.416431,322.702850
69.492,331.528953,65.674088,-1.500000,-4.251219,322.850204
69.521,324.499273,68.761700,1.500000,2.926815,322.979207
69.555,333.945347,72.596616,-1.500000,-6.347234,323.128794
69.593,322.561750,62.706342,1.500000,5.228656,323.296006
69.624,332.672182,69.828640,-1.500000,-4.720277,323.436439
69.661,336.344626,67.972880,-1.500000,-8.200937,323.603209
69.691,328.422688,64.395897,-1.500000,-0.128185,323.734350
69.727,311.627554,65.514936,1.500000,16.853636,323.896687
69.752,322.454673,64.645782,1.500000,6.157657,324.010721
69.783,337.408294,64.211226,-1.500000,-8.633612,324.151898
69.815,324.790829,63.070305,1.500000,4.149120,324.295608
69.855,340.052116,68.568249,-1.500000,-10.902744,324.477714
69.889,325.844012,65.013932,1.500000,3.482541,324.631785
69.916,334.642243,67.799273,-1.500000,-5.177183,324.752226
69.953,333.387203,73.176074,-1.500000,-3.728052,324.921001
69.981,319.546158,67.384766,1.500000,10.260951,325.049660
70.013,324.961034,75.294204,1.500000,5.016608,325.197950
70.050,339.625502,67.640770,-1.500000,-9.453839,325.366663
70.078,325.374610,67.663359,1.500000,4.946091,325.496262
70.112,329.917452,64.634166,1.500000,0.580642,325.650516
70.143,346.336954,67.877027,-1.500000,-15.676549,325.791656
70.179,346.294140,72.371807,-1.500000,-15.439942,325.960172
70.212,321.527539,67.192110,1.500000,9.499974,326.110881
70.247,323.935636,65.444407,1.500000,7.279333,326.273886
70.282,336.728627,67.480528,-1.500000,-5.326254,326.436846
70.314,336.664577,69.511239,-1.500000,-5.096740,326.580728
70.335,318.045397,64.550546,1.500000,13.638332,326.681504
70.371,335.230994,66.578660,-1.500000,-3.356504,326.847382
70.397,329.774513,67.769415,0.837011,2.236277,326.965904
70.427,337.203076,72.600759,-1.500000,-5.029686,327.107296
70.464,329.067088,66.438773,1.500000,3.299711,327.275478
70.501,313.510933,67.647440,1.500000,19.054890,327.448542
70.534,327.695893,73.847375,1.500000,5.046167,327.601791
70.566,350.235451,68.147531,-1.500000,-17.320401,327.752217
70.617,331.266580,67.277566,0.454302,1.919552,327.987941
70.651,352.190535,62.686199,-1.500000,-18.823725,328.145052
70.682,325.042367,66.312863,1.500000,8.489750,328.288797
70.710,351.235766,64.428518,-1.500000,-17.554478,328.418511
70.740,359.107680,61.440512,-1.500000,-25.268232,328.556042
70.768,338.187019,71.958624,-1.500000,-4.197973,328.686127
70.795,331.599685,71.086043,1.500000,2.536145,328.813766
70.825,333.669722,69.442316,1.500000,0.624201,328.951237
70.860,345.048646,67.071715,-1.500000,-10.566067,329.115287
70.893,333.007908,62.265236,0.123368,1.645676,329.263986
70.927,339.745384,70.524708,-1.500000,-4.911386,329.420868
70.956,318.319833,64.113576,1.500000,16.673128,329.559097
70.992,352.609714,66.810696,-1.500000,-17.429269,329.722127
71.023,324.705925,65.377246,1.500000,10.639958,329.865985
71.056,340.485929,63.084679,-1.500000,-4.966953,330.016502
71.088,307.400524,70.323327,1.500000,28.288567,330.164427
71.124,327.472975,64.589691,1.500000,8.404296,330.328061
71.157,340.062387,67.078716,-1.500000,-4.009465,330.480802
71.191,332.760133,61.115571,1.500000,3.471690,330.636368
71.216,347.275058,65.540010,-1.500000,-10.913097,330.749532
71.254,339.278835,62.449380,-1.500000,-2.719612,330.921063
71.285,325.340983,65.539269,1.500000,11.383874,331.065093
71.318,325.937914,66.736367,1.500000,10.957428,331.213342
71.366,337.176382,63.788562,1.462235,-0.031203,331.430590
71.395,336.047100,65.451891,1.500000,1.248963,331.561794
71.423,335.920673,66.485085,1.500000,1.521024,331.688432
71.451,351.660911,66.000932,-1.500000,-14.076564,331.812475
71.477,352.749317,65.573281,-1.500000,-15.028114,331.931481
71.510,361.715092,68.181102,-1.500000,-23.825866,332.077588
71.539,352.855480,66.705155,-1.500000,-14.818661,332.205929
71.571,340.054490,71.699465,-1.500000,-1.854325,332.347969
71.600,338.682193,64.694173,-1.500000,-0.331886,332.478528
71.630,318.656482,72.381735,1.500000,19.844224,332.609309
71.661,335.028032,62.868808,1.500000,3.632772,332.748525
71.691,330.884696,66.786024,1.500000,7.926257,332.879090
71.725,332.015359,69.361461,1.500000,6.967242,333.028348
71.766,331.944738,68.888350,1.500000,7.243210,333.206912
71.795,348.275533,65.381533,-1.500000,-8.939499,333.335682
71.832,349.033762,65.290749,-1.500000,-9.514189,333.495281
71.862,350.293021,70.789192,-1.500000,-10.623565,333.625614
71.890,339.391917,66.378863,-0.997920,0.415464,333.745549
71.929,343.814229,68.976762,-1.500000,-3.817727,333.910001
71.954,341.007135,68.539199,-1.500000,-0.886488,334.017954
71.984,320.412812,70.225944,1.500000,19.855020,334.145941
72.018,329.117645,67.505188,1.500000,11.315992,334.290119
72.056,321.917210,64.315497,1.500000,18.697548,334.447616
72.084,334.223796,70.654159,1.500000,6.527694,334.566514
72.120,338.023494,68.055436,1.500000,2.898637,334.714896
72.153,331.827787,65.387194,1.500000,9.252253,334.852209
72.185,349.105914,68.430460,-1.500000,-7.870567,334.987258
72.217,365.854613,67.049155,-1.500000,-24.469873,335.117165
72.254,333.245551,67.373946,1.500000,8.311928,335.267374
72.281,356.976334,68.691502,-1.500000,-15.291389,335.378213
72.309,353.676327,66.529521,-1.500000,-11.860669,335.491876
72.340,349.798823,69.752120,-1.500000,-7.840990,335.615506
72.369,337.527435,71.676779,1.500000,4.564577,335.732185
72.404,342.352718,64.731686,1.500000,-0.101735,335.870420
72.441,348.020410,65.356606,-1.500000,-5.603493,336.014710
72.473,349.265090,66.354749,-1.500000,-6.702424,336.141449
72.507,329.184806,63.003577,1.500000,13.528779,336.272683
72.546,341.105379,67.258674,1.500000,1.782048,336.423850
72.579,343.980240,66.318484,0.356711,-0.946120,336.551408
72.610,359.878859,72.453277,-1.500000,-16.707518,336.670732
72.639,350.080180,70.121926,-1.500000,-6.782861,336.780277
72.669,344.596443,68.433178,-1.500000,-1.167558,336.894683
72.700,332.310901,64.095525,1.500000,11.250630,337.010027
72.733,337.208741,67.737892,1.500000,6.493197,337.132120
72.770,349.883394,68.162465,-1.500000,-6.025511,337.267724
72.794,327.153490,70.703151,1.500000,16.804328,337.354625
72.834,332.307883,73.539399,1.500000,11.814384,337.497623
72.867,339.358449,67.787114,1.500000,4.901828,337.617632
72.900,354.275591,69.155120,-1.500000,-9.880106,337.735204
72.930,346.400913,65.555225,-1.500000,-1.883370,337.841342
72.961,355.590070,68.081552,-1.500000,-10.948695,337.949022
72.994,345.852980,66.947152,-1.500000,-1.079945,338.063508
73.025,337.347165,67.647294,1.500000,7.547219,338.169030
73.062,343.917918,65.087292,1.500000,1.121195,338.294881
73.094,342.762646,64.867355,1.500000,2.401976,338.404020
73.131,333.747433,64.650931,1.500000,11.557086,338.525668
73.168,341.374432,70.065883,1.500000,4.070657,338.647904
73.198,382.802014,76.361673,-1.500000,-37.242968,338.746997
73.236,358.891859,70.168453,-1.500000,-13.193869,338.867818
73.262,348.461512,64.734439,-1.500000,-2.668546,338.950406
73.291,369.185829,64.566458,-1.500000,-23.286123,339.043223
73.321,341.373852,65.294911,1.500000,4.633157,339.136530
73.354,350.598561,68.582783,-1.500000,-4.475361,339.237565
73.387,351.619606,58.842215,-1.500000,-5.382271,339.336813
73.421,343.680181,60.772082,1.500000,2.675557,339.439772
73.458,370.245877,70.162159,-1.500000,-23.765413,339.548230
73.488,340.620248,59.871967,1.500000,5.963277,339.637848
73.524,343.448813,65.254449,1.500000,3.254191,339.741742
73.559,340.963220,67.657768,1.500000,5.852294,339.839577
73.584,364.347940,66.867061,-1.500000,-17.451668,339.909802
73.613,355.232112,68.764421,-1.500000,-8.243063,339.990477
73.645,347.288526,66.208893,-1.500000,-0.197766,340.078922
73.677,338.358686,67.458421,1.500000,8.831969,340.165787
73.707,339.016050,65.475032,1.500000,8.267119,340.246235
73.744,346.970389,67.455074,1.500000,0.421832,340.341062
73.775,352.227065,70.146339,-1.500000,-4.742383,340.421462
73.807,332.721022,65.977726,1.500000,14.857687,340.503225
73.846,348.412859,68.554972,0.992766,-0.721979,340.600766
73.875,364.996069,69.219854,-1.500000,-17.223634,340.671682
73.913,342.591989,68.176022,1.500000,5.283916,340.761656
73.943,353.322099,67.126498,-1.500000,-5.365634,340.831709
73.974,352.285635,70.817560,-1.500000,-4.247267,340.902929
74.003,349.353901,67.459817,-1.500000,-1.237481,340.970800
74.032,346.916851,67.940667,0.037077,1.272013,341.033794
74.059,344.826683,67.449478,1.500000,3.431682,341.094230
74.090,332.914838,73.779377,1.500000,15.419164,341.160001
74.121,345.378613,72.877071,1.500000,3.029897,341.224792
74.151,367.796203,63.705293,-1.500000,-19.316437,341.286753
74.191,360.304412,68.339533,-1.500000,-11.730648,341.368490
74.227,346.675035,67.423305,0.892352,1.979827,341.439011
74.255,346.952358,62.727226,1.500000,1.763440,341.491998
74.288,353.170904,74.095880,-1.500000,-4.384041,341.553793
74.317,351.106439,69.281539,-1.500000,-2.258665,341.606760
74.352,355.591029,64.339672,-1.500000,-6.671857,341.668845
74.383,346.963362,66.414953,0.938673,2.018162,341.723065
74.416,349.990059,66.189214,0.093045,-0.945475,341.777899
74.445,364.408809,66.403196,-1.500000,-15.309936,341.825107
74.483,337.440414,69.309976,1.500000,11.728190,341.885742
74.515,347.469894,66.041010,1.500000,1.755012,341.934700
74.543,341.024590,70.960697,1.500000,8.247984,341.976150
74.575,348.592603,65.547327,1.500000,0.732383,342.021727
74.607,362.973572,64.900598,-1.500000,-13.598722,342.065087
74.639,343.988842,65.518399,1.500000,5.436093,342.108639
74.688,345.242719,64.507830,1.500000,4.254013,342.171072
74.755,362.567030,75.813677,-1.500000,-12.979895,342.249683
74.800,354.347696,67.511319,-1.500000,-4.704669,342.298284
74.829,368.073784,66.076928,-1.500000,-18.396107,342.328415
74.852,363.781685,69.676697,-1.500000,-14.078237,342.350824
74.879,358.820098,70.786387,-1.500000,-9.087435,342.376229
74.906,337.415457,70.003077,1.500000,12.344656,342.400098
74.935,359.424070,64.872562,-1.500000,-9.635373,342.424954
74.972,330.755946,59.911045,1.500000,19.066932,342.454676
75.005,346.884514,68.059146,1.500000,2.966020,342.478726
75.041,345.995966,65.243230,1.500000,3.882854,342.503322
75.073,342.398174,65.366720,1.500000,7.503704,342.523372
75.098,352.254442,61.791416,-1.322949,-2.336183,342.537616
75.139,362.834195,69.493062,-1.500000,-12.891619,342.558762
75.172,343.886495,66.610082,1.500000,6.073451,342.573866
75.205,365.838076,67.768956,-1.500000,-15.863132,342.586908
75.235,359.558426,62.475870,-1.500000,-9.571536,342.597296
75.271,338.640839,64.812110,1.500000,11.357725,342.607446
75.300,365.641257,74.543748,-1.500000,-15.635012,342.614126
75.335,352.932994,68.062776,-1.500000,-2.919737,342.620224
75.365,348.480380,70.281817,0.356925,1.536715,342.623561
75.403,344.094231,68.877317,1.500000,5.925216,342.625606
75.435,335.676483,70.154508,1.500000,14.342652,342.625335
75.461,353.955634,66.756242,-1.500000,-3.938380,342.623699
75.496,345.727548,68.503558,1.500000,4.285003,342.619610
75.529,350.724517,70.457490,0.996881,-0.718573,342.613864
75.565,346.931044,67.080906,1.500000,3.065013,342.605268
75.596,364.258269,72.181292,-1.500000,-14.273130,342.595772
75.626,382.207223,69.991329,-1.500000,-32.234377,342.585084
75.658,349.795170,66.596303,-1.303394,0.162658,342.572024
75.692,352.988084,65.702589,-1.500000,-3.048608,342.556066
75.728,339.145261,68.263106,1.500000,10.771484,342.536300
75.760,368.799691,67.179446,-1.500000,-18.905027,342.517099
75.789,340.143106,61.665067,1.500000,9.729396,342.497828
75.823,346.199097,71.755018,1.500000,3.646066,342.474055
75.855,356.000236,66.705170,-1.500000,-6.184174,342.448750
75.890,343.294645,67.821583,1.500000,6.487104,342.418912
75.920,352.579980,57.638113,-1.500000,-2.828377,342.392699
75.956,338.023092,58.815060,1.500000,11.688288,342.357722
75.991,332.631699,67.283372,1.500000,17.037383,342.320940
76.014,360.043640,64.805756,-1.500000,-10.402269,342.296845
76.052,355.783016,70.288267,-1.500000,-6.192569,342.252563
76.083,357.280476,65.255424,-1.500000,-7.732555,342.215583
76.117,345.842620,65.510446,1.500000,3.654952,342.171802
76.148,336.690814,67.033962,1.500000,12.759590,342.130786
76.183,351.699475,68.270064,-1.285251,-2.304985,342.082165
76.219,345.702235,67.284660,1.500000,3.630248,342.028246
76.253,351.697673,67.125042,-1.091353,-2.425131,341.976124
76.282,343.088085,72.227082,1.500000,6.130884,341.929538
76.312,344.440304,68.233261,1.500000,4.721454,341.879789
76.352,357.064898,66.546390,-1.500000,-7.982564,341.810725
76.389,349.290188,67.690154,-1.500000,-0.283477,341.744966
76.422,343.803392,71.259132,1.500000,5.132229,341.683148
76.447,342.071858,62.289540,1.500000,6.809248,341.635745
76.472,355.851902,70.306509,-1.500000,-7.028137,341.585883
76.503,345.514392,66.108185,1.500000,3.238296,341.524077
76.538,362.787546,66.625796,-1.500000,-14.119412,341.450551
76.571,368.925131,69.888494,-1.500000,-20.339127,341.379133
76.602,340.944044,68.672450,1.500000,7.562995,341.310469
76.640,375.407132,69.294526,-1.500000,-27.000790,341.222906
76.675,348.422273,66.600708,-1.500000,-0.111373,341.139913
76.704,344.759890,67.608520,1.500000,3.471107,341.070432
76.731,327.525782,66.113899,1.500000,20.627186,341.002581
76.760,344.970170,61.962441,1.500000,3.098431,340.929218
76.790,372.875517,68.370328,-1.500000,-24.896546,340.851280
76.822,354.041203,68.418704,-1.500000,-6.160828,340.765544
76.860,337.871598,69.959999,1.500000,9.890793,340.662949
76.896,354.847045,61.984602,-1.500000,-7.202207,340.560728
76.925,356.820940,72.787964,-1.500000,-9.270713,340.478458
76.959,354.534914,71.264282,-1.500000,-7.099185,340.378895
76.990,348.200852,60.087712,-1.500000,-0.874069,340.284159
77.026,343.181357,69.761894,1.500000,4.018549,340.173832
77.051,326.033582,64.994587,1.500000,21.077347,340.096459
77.088,355.921660,64.398238,-1.500000,-8.946415,339.978474
77.119,320.059524,72.092653,1.500000,26.798325,339.876390
77.152,336.874332,73.870717,1.500000,9.860978,339.769835
77.186,339.036894,85.780355,1.500000,7.565247,339.654036
77.219,319.252592,86.169270,1.500000,27.215799,339.537732
77.254,318.823916,102.003839,1.500000,27.503819,339.415422
77.290,305.875358,115.080498,1.500000,40.302494,339.285089
77.314,273.635255,109.474518,1.500000,72.442816,339.198322
77.354,254.171341,116.647303,1.500000,91.737046,339.050771
77.380,224.874333,115.426941,1.500000,120.918323,338.950136
77.408,226.103099,116.701847,1.500000,119.567130,338.843678
77.442,218.447503,120.390294,1.500000,127.070622,338.711413
77.477,215.592948,115.527948,1.500000,129.763245,338.570602
77.513,214.350440,121.997563,1.500000,130.841185,338.427500
77.553,192.459023,123.009166,1.500000,152.541424,338.261258
77.587,182.883342,126.037545,1.500000,161.951505,338.117258
77.633,167.711374,140.518490,1.500000,176.898313,337.921467
77.647,169.818001,126.248392,1.500000,174.724476,337.863024
77.676,166.258206,126.611189,1.500000,178.136855,337.734835
77.709,151.610450,131.508023,1.500000,192.616710,337.588835
77.739,151.009707,127.610809,1.500000,193.059338,337.451344
77.771,143.743737,128.710535,1.500000,200.158066,337.305916
77.802,151.595976,129.144486,1.500000,192.140578,337.162221
77.835,147.495365,120.588864,1.500000,196.066546,337.010357
77.869,142.517478,109.084158,1.500000,200.854626,336.845308
77.905,153.401779,120.245529,1.500000,189.770075,336.671178
77.946,160.417796,110.246757,1.500000,182.523045,336.470297
77.978,159.248543,108.018540,1.500000,183.511447,336.313035
78.011,171.034778,106.113440,1.500000,171.531414,336.144515
78.044,169.898112,97.795820,1.500000,172.476794,335.978179
78.076,178.465738,90.696095,1.500000,163.715774,335.810011
78.105,184.692464,77.573327,1.500000,157.318489,335.661698
78.143,194.398312,85.471934,1.500000,147.377724,335.457423
78.176,191.148104,72.816365,1.500000,150.424254,335.280311
78.209,208.035942,85.068617,1.500000,133.332903,335.103343
78.247,214.046173,69.558381,1.500000,127.083878,334.895697
78.274,218.461489,78.328182,1.500000,122.493945,334.743856
78.309,221.827819,89.030060,1.500000,118.903764,334.549203
78.339,219.314634,72.509778,1.500000,121.214694,334.373329
78.366,231.811338,89.230066,1.500000,108.541025,334.219446
78.396,237.554943,73.289894,1.500000,102.596029,334.044323
78.427,249.217153,77.958987,1.500000,90.726889,333.864384
78.459,255.729148,92.371367,1.500000,83.995824,333.673889
78.497,268.139160,81.207938,1.500000,71.326279,333.448208
78.532,278.850846,62.434160,1.500000,60.369985,333.235505
78.567,267.388015,72.751304,1.500000,71.586770,333.021552
78.602,301.341280,85.688308,1.500000,37.386808,332.807033
78.630,303.004606,65.667529,1.500000,35.521634,332.631513
78.658,323.246142,85.192199,1.500000,15.075898,332.453948
78.687,310.843802,66.594896,1.500000,27.263743,332.267431
78.719,325.382602,70.544593,1.500000,12.489718,332.062887
78.751,338.577457,90.806630,0.358102,-0.944968,331.854338
78.785,344.660593,69.055540,-1.500000,-7.283114,331.632590
78.819,355.348760,71.853573,-1.500000,-18.228690,331.408756
78.852,349.008974,68.285078,-1.500000,-12.142408,331.188318
78.898,354.964252,68.592573,-1.500000,-18.455148,330.877482
78.929,371.296566,71.446941,-1.500000,-35.025687,330.670330
78.967,386.396871,66.391809,-1.500000,-50.431090,330.405027
78.997,403.791246,70.699229,-1.500000,-68.056876,330.203799
79.026,420.929223,70.215425,-1.500000,-85.433343,329.996418
79.056,407.690320,68.320670,-1.500000,-72.437875,329.784735
79.095,416.976792,71.427659,-1.500000,-82.042120,329.508410
79.126,426.612142,66.187624,-1.500000,-91.930920,329.288019
79.164,428.221329,65.227431,-1.500000,-93.855070,329.014138
79.195,424.531762,60.816990,-1.500000,-90.427259,328.786525
79.225,386.076144,70.802147,-1.500000,-52.224085,328.567008
79.257,411.343966,69.541779,-1.500000,-77.767055,328.327749
79.289,415.985491,67.725457,-1.500000,-82.682454,328.089597
79.315,383.868452,61.896807,-1.500000,-50.789999,327.894307
79.348,402.195174,66.489447,-1.500000,-69.399464,327.648443
79.382,410.341642,68.418888,-1.500000,-77.847826,327.385927
79.423,391.795394,75.071282,-1.500000,-59.657214,327.076679
79.455,380.361880,60.998659,-1.500000,-48.509514,326.828144
79.493,360.200478,66.397190,-1.500000,-28.692365,326.528794
79.525,371.618336,62.445586,-1.500000,-40.396527,326.279834
79.561,313.274741,66.386179,1.500000,17.621605,325.996823
79.591,327.835278,68.609406,1.500000,2.781645,325.753846
79.617,327.128820,67.865748,1.500000,3.243830,325.541434
79.643,337.294470,65.932840,-1.500000,-7.156029,325.337775
79.673,305.796498,70.344306,1.500000,24.055763,325.088923
